sid,day,month,year,streams
2771LMNxwf62FTAdpJMQfM,22,11,2017,1382035
1YZfcVLbbJwfizR5cDOp3q,22,11,2017,1375233
4iLqG9SeJSnt0cSPICSjxv,22,11,2017,1368494
1wjzFQodRWrPcQ0AnYnvQ9,22,11,2017,1339501
7nZmah2llfvLDiUjm0kiyz,22,11,2017,1330632
70lnL3QaSOIIyMa2X9aVRL,22,11,2017,1310036
0CokSRCu5hZgPxcZBaEzVE,22,11,2017,1300407
2nUJvBO87SkxCViQsLc9Zr,22,11,2017,1296815
7fwXWKdDNI5IutOMc5OKYw,22,11,2017,1266909
7KXjTSCq5nL1LoYtL7XAwS,22,11,2017,1207145
3PEgB3fkiojxms35ntsTgs,22,11,2017,1169066
5yFSF6qQA1rcLsQRnBsZgb,22,11,2017,1148913
7m9OqQk4RVRkw9JJdeAw96,22,11,2017,1141367
3whrwq4DtvucphBPUogRuJ,22,11,2017,1116533
4v094LQ9eF10k2O2Te2ngK,22,11,2017,1107284
7ofxPmTNMj2GP07g1VZa0O,22,11,2017,1104030
7EI6Iki24tBHAMxtb4xQN2,22,11,2017,1082040
1XRgIKC5TPwo7nWGyKqgG0,22,11,2017,1052423
0CcQNd8CINkwQfe1RDtGV6,22,11,2017,1051846
3VClLWqNn80Llv0PJOsKgr,22,11,2017,1036181
6RUKPb4LETWmmr3iAEQktW,22,11,2017,1034887
0qYTZCo5Bwh1nsUFGZP3zn,22,11,2017,1034032
3Ga6eKrUFf12ouh9Yw3v2D,22,11,2017,1031055
7y9iMe8SOB6z3NoHE2OfXl,22,11,2017,1029337
0bYg9bo50gSsH3LtXe2SQn,22,11,2017,1014096
79cuOz3SPQTuFrp8WgftAu,22,11,2017,1001410
693iqPOQvhI7PobtR8CC8v,22,11,2017,991470
5CtI0qwDJkDQGwXD1H1cLb,22,11,2017,986428
6NWl2m8asvH83xjuXVNsuG,22,11,2017,983459
5u6vkDnOyaf8LsteDAj2ub,22,11,2017,981715
0lJCqIx5BhZtf6QtYI2fbv,22,11,2017,980662
1yxgsra98r3qAtxqiGZPiX,22,11,2017,978495
5TysCiZtv1HnSWcTcUFusI,22,11,2017,977880
2z4pcBLQXF2BXKFvd0BuB6,22,11,2017,972881
5bcTCxgc7xVfSaMV3RuVke,22,11,2017,958431
2cnKEkpVUSV4wnjQiTWfH6,22,11,2017,955593
2Za1AlJNvksouPPWbXpR2X,22,11,2017,955043
6gBFPUFcJLzWGx4lenP6h2,22,11,2017,946492
0JcNysfWVWaMS7R6vzGB2k,22,11,2017,942846
152lZdxL1OR0ZMW6KquMif,22,11,2017,919736
5uCax9HTNlzGybIStD3vDh,22,11,2017,918833
6uFsE1JgZ20EXyU0JQZbUR,22,11,2017,909519
4lESS6vuruP6a79KWRaQou,22,11,2017,893679
7DsX5K72fewVGb47qj7Tbg,22,11,2017,886925
0Wv5wuenRLI3BcwgT3HPIP,22,11,2017,884502
1Qg9jWGDkKAGZXj5v2OG59,22,11,2017,866204
1OAh8uOEOvTDqkKFsKksCi,22,11,2017,865975
3zoYkqS4y2BsGVShPL2nTE,22,11,2017,865288
6EpRaXYhGOB3fj4V2uDkMJ,22,11,2017,863661
6WbADFqMvR8N5u0BvtsWQE,22,11,2017,862202
5yuShbu70mtHXY0yLzCQLQ,22,11,2017,830674
3DXncPQOG4VBw3QHh3S817,22,11,2017,816639
7AQim7LbvFVZJE3O8TYgf2,22,11,2017,813591
0NiXXAI876aGImAd6rTj8w,22,11,2017,799035
40oKW22ZNNkEdZLJTScaQI,22,11,2017,796144
2rE9TX3VQ0WNt7kziFhKep,22,11,2017,787763
38yBBH2jacvDxrznF7h08J,22,11,2017,780643
0tPQPaOKM32WgMSbPCYyRH,22,11,2017,779739
790MhTXPFrYkrqCKvpg4t1,22,11,2017,779021
7wGoVu4Dady5GV0Sv4UIsx,23,11,2017,5286566
0ofbQMrRDsUaVKq2mGLEAb,23,11,2017,4288786
7EmGUiUaOSGDnUUQUDrOXC,23,11,2017,3568035
2ekn2ttSfGqwhhate0LSR0,23,11,2017,3450124
0tgVpDi06FyKpA1z0VMD4v,23,11,2017,3378212
43ZyHQITOjhciSUUNPVRHc,23,11,2017,3183085
1mXVgsBdtIVeCLJnSnmtdV,23,11,2017,3135420
3hBBKuWJfxlIlnd9QFoC8k,23,11,2017,2981113
1zsG4eaZmkA1dvjDDsAGLK,23,11,2017,2777037
6mrKP2jyIQmM0rw6fQryjr,23,11,2017,2683944
1j4kHkkpqZRBwE0A4CN4Yv,23,11,2017,2615628
7vGuf3Y35N4wmASOKLUVVU,23,11,2017,2614091
75ZvA4QfFiZvzhj2xkaWAh,23,11,2017,2308099
5tz69p7tJuGPeMGwNTxYuV,23,11,2017,2062312
32DGGj6KlNuBr6WaqRxpxi,23,11,2017,2049650
5Z3GHaZ6ec9bsiI5BenrbY,23,11,2017,2015891
7qiZfU4dY1lWllzX7mPBI3,23,11,2017,1921981
5AEtlRudpgdT5FtNiuly6Y,23,11,2017,1920087
0Zbbxnx4SGGHoIow4PpISP,23,11,2017,1845169
0tKcYR2II1VCQWT79i5NrW,23,11,2017,1760465
6Za3190Sbw39BBC77WSS1C,23,11,2017,1749735
7GX5flRQZVHRAGd6B4TmDO,23,11,2017,1732867
2OALaHcDdKkjYEpAr0Qzab,23,11,2017,1725203
3B54sVLJ402zGa6Xm4YGNe,23,11,2017,1692455
42CeaId2XNlxugDvyqHfDf,23,11,2017,1655352
2rb5MvYT7ZIxbKW5hfcHx8,23,11,2017,1643581
2fQrGHiQOvpL9UgPvtYy6G,23,11,2017,1641472
6QgjcU0zLnzq5OrUoSZ3OK,23,11,2017,1622464
3a1lNhkSLSkpJE4MSHpDu9,23,11,2017,1602344
5hcisvFMidkMJlElTO9Qmw,23,11,2017,1588887
5b2QnYcT9rQIkhRWt4HztQ,23,11,2017,1588501
3m660poUr1chesgkkjQM7P,23,11,2017,1570215
1m69ELEgE6k5ZWsap40ozt,23,11,2017,1553164
7iDa6hUg2VgEL1o1HjmfBn,23,11,2017,1543572
2Xqd0wUttjueBfdcltADOv,23,11,2017,1491521
2xmrfQpmS2iJExTlklLoAL,23,11,2017,1491431
7JNh1cfm0eXjqFVOzKLyau,23,11,2017,1437911
6De0lHrwBfPfrhorm9q1Xl,23,11,2017,1418199
4dVpf9jZjcORqGTLUaeYj9,23,11,2017,1384588
7sO5G9EABYOXQKNPNiE9NR,23,11,2017,1353177
4iLqG9SeJSnt0cSPICSjxv,23,11,2017,1329080
70lnL3QaSOIIyMa2X9aVRL,23,11,2017,1325460
2771LMNxwf62FTAdpJMQfM,23,11,2017,1314788
7nZmah2llfvLDiUjm0kiyz,23,11,2017,1295612
2nUJvBO87SkxCViQsLc9Zr,23,11,2017,1294890
1wjzFQodRWrPcQ0AnYnvQ9,23,11,2017,1283189
1YZfcVLbbJwfizR5cDOp3q,23,11,2017,1262732
0Qh38w01QRXK6KHIv0e3hb,23,11,2017,1254601
7fwXWKdDNI5IutOMc5OKYw,23,11,2017,1243461
0CokSRCu5hZgPxcZBaEzVE,23,11,2017,1238085
7KXjTSCq5nL1LoYtL7XAwS,23,11,2017,1125183
3Ga6eKrUFf12ouh9Yw3v2D,23,11,2017,1121213
7ofxPmTNMj2GP07g1VZa0O,23,11,2017,1102696
3PEgB3fkiojxms35ntsTgs,23,11,2017,1094792
0bYg9bo50gSsH3LtXe2SQn,23,11,2017,1093369
5yFSF6qQA1rcLsQRnBsZgb,23,11,2017,1079548
7m9OqQk4RVRkw9JJdeAw96,23,11,2017,1076026
3VClLWqNn80Llv0PJOsKgr,23,11,2017,1040676
0qYTZCo5Bwh1nsUFGZP3zn,23,11,2017,1036124
7EI6Iki24tBHAMxtb4xQN2,23,11,2017,1035478
3whrwq4DtvucphBPUogRuJ,23,11,2017,1026742
0CcQNd8CINkwQfe1RDtGV6,23,11,2017,1005970
6RUKPb4LETWmmr3iAEQktW,23,11,2017,998701
693iqPOQvhI7PobtR8CC8v,23,11,2017,992299
5TysCiZtv1HnSWcTcUFusI,23,11,2017,983571
0lJCqIx5BhZtf6QtYI2fbv,23,11,2017,967479
1XRgIKC5TPwo7nWGyKqgG0,23,11,2017,966148
5CtI0qwDJkDQGwXD1H1cLb,23,11,2017,961850
2cnKEkpVUSV4wnjQiTWfH6,23,11,2017,956369
79cuOz3SPQTuFrp8WgftAu,23,11,2017,954427
4v094LQ9eF10k2O2Te2ngK,23,11,2017,941551
0JcNysfWVWaMS7R6vzGB2k,23,11,2017,940337
5bcTCxgc7xVfSaMV3RuVke,23,11,2017,918857
7y9iMe8SOB6z3NoHE2OfXl,23,11,2017,908447
1yxgsra98r3qAtxqiGZPiX,23,11,2017,905494
2z4pcBLQXF2BXKFvd0BuB6,23,11,2017,904184
4lESS6vuruP6a79KWRaQou,23,11,2017,898060
6gBFPUFcJLzWGx4lenP6h2,23,11,2017,889551
5u6vkDnOyaf8LsteDAj2ub,23,11,2017,884564
5uCax9HTNlzGybIStD3vDh,23,11,2017,876970
6NWl2m8asvH83xjuXVNsuG,23,11,2017,875195
1Qg9jWGDkKAGZXj5v2OG59,23,11,2017,860895
152lZdxL1OR0ZMW6KquMif,23,11,2017,856071
2Za1AlJNvksouPPWbXpR2X,23,11,2017,855873
1OAh8uOEOvTDqkKFsKksCi,23,11,2017,852355
6uFsE1JgZ20EXyU0JQZbUR,23,11,2017,846978
6WbADFqMvR8N5u0BvtsWQE,23,11,2017,841085
0Wv5wuenRLI3BcwgT3HPIP,23,11,2017,828138
6EpRaXYhGOB3fj4V2uDkMJ,23,11,2017,822673
7DsX5K72fewVGb47qj7Tbg,23,11,2017,811697
0NiXXAI876aGImAd6rTj8w,23,11,2017,788114
5yuShbu70mtHXY0yLzCQLQ,23,11,2017,787843
33bnxcjePIkcmNjEFTJX0l,23,11,2017,787771
3DXncPQOG4VBw3QHh3S817,23,11,2017,779220
7MHN1aCFtLXjownGhvEQlF,23,11,2017,761301
7AQim7LbvFVZJE3O8TYgf2,23,11,2017,758413
3zoYkqS4y2BsGVShPL2nTE,23,11,2017,749707
1x5sYLZiu9r5E43kMlt9f8,23,11,2017,744213
0KKkJNfGyhkQ5aFogxQAPU,23,11,2017,740318
7F9vK8hNFMml4GtHsaXui6,23,11,2017,735543
7wGoVu4Dady5GV0Sv4UIsx,24,11,2017,5341755
0ofbQMrRDsUaVKq2mGLEAb,24,11,2017,4313471
2ekn2ttSfGqwhhate0LSR0,24,11,2017,3466845
7EmGUiUaOSGDnUUQUDrOXC,24,11,2017,3461514
0tgVpDi06FyKpA1z0VMD4v,24,11,2017,3289026
43ZyHQITOjhciSUUNPVRHc,24,11,2017,3220660
1mXVgsBdtIVeCLJnSnmtdV,24,11,2017,2995035
3hBBKuWJfxlIlnd9QFoC8k,24,11,2017,2950183
1zsG4eaZmkA1dvjDDsAGLK,24,11,2017,2801595
6mrKP2jyIQmM0rw6fQryjr,24,11,2017,2668634
7vGuf3Y35N4wmASOKLUVVU,24,11,2017,2617022
1j4kHkkpqZRBwE0A4CN4Yv,24,11,2017,2599019
75ZvA4QfFiZvzhj2xkaWAh,24,11,2017,2244847
5tz69p7tJuGPeMGwNTxYuV,24,11,2017,1991113
7qiZfU4dY1lWllzX7mPBI3,24,11,2017,1973157
32DGGj6KlNuBr6WaqRxpxi,24,11,2017,1970151
5Z3GHaZ6ec9bsiI5BenrbY,24,11,2017,1968753
0Zbbxnx4SGGHoIow4PpISP,24,11,2017,1873588
5AEtlRudpgdT5FtNiuly6Y,24,11,2017,1840833
6Za3190Sbw39BBC77WSS1C,24,11,2017,1801388
0tKcYR2II1VCQWT79i5NrW,24,11,2017,1756147
7GX5flRQZVHRAGd6B4TmDO,24,11,2017,1713618
2OALaHcDdKkjYEpAr0Qzab,24,11,2017,1699640
5hcisvFMidkMJlElTO9Qmw,24,11,2017,1688929
3B54sVLJ402zGa6Xm4YGNe,24,11,2017,1685244
2rb5MvYT7ZIxbKW5hfcHx8,24,11,2017,1665257
2fQrGHiQOvpL9UgPvtYy6G,24,11,2017,1629816
6QgjcU0zLnzq5OrUoSZ3OK,24,11,2017,1627729
42CeaId2XNlxugDvyqHfDf,24,11,2017,1619061
3a1lNhkSLSkpJE4MSHpDu9,24,11,2017,1598478
1m69ELEgE6k5ZWsap40ozt,24,11,2017,1569035
3m660poUr1chesgkkjQM7P,24,11,2017,1479916
5b2QnYcT9rQIkhRWt4HztQ,24,11,2017,1473297
7JNh1cfm0eXjqFVOzKLyau,24,11,2017,1460775
7iDa6hUg2VgEL1o1HjmfBn,24,11,2017,1458762
2xmrfQpmS2iJExTlklLoAL,24,11,2017,1452632
6De0lHrwBfPfrhorm9q1Xl,24,11,2017,1437101
2nUJvBO87SkxCViQsLc9Zr,24,11,2017,1416355
3Ga6eKrUFf12ouh9Yw3v2D,24,11,2017,1385192
2Xqd0wUttjueBfdcltADOv,24,11,2017,1373226
4dVpf9jZjcORqGTLUaeYj9,24,11,2017,1358297
70lnL3QaSOIIyMa2X9aVRL,24,11,2017,1337296
7sO5G9EABYOXQKNPNiE9NR,24,11,2017,1332979
7nZmah2llfvLDiUjm0kiyz,24,11,2017,1324389
4iLqG9SeJSnt0cSPICSjxv,24,11,2017,1293441
7fwXWKdDNI5IutOMc5OKYw,24,11,2017,1270019
1wjzFQodRWrPcQ0AnYnvQ9,24,11,2017,1252130
0CokSRCu5hZgPxcZBaEzVE,24,11,2017,1242070
0bYg9bo50gSsH3LtXe2SQn,24,11,2017,1240709
1YZfcVLbbJwfizR5cDOp3q,24,11,2017,1223909
2771LMNxwf62FTAdpJMQfM,24,11,2017,1216575
0Qh38w01QRXK6KHIv0e3hb,24,11,2017,1213855
3PEgB3fkiojxms35ntsTgs,24,11,2017,1131497
7ofxPmTNMj2GP07g1VZa0O,24,11,2017,1098715
7KXjTSCq5nL1LoYtL7XAwS,24,11,2017,1092937
5yFSF6qQA1rcLsQRnBsZgb,24,11,2017,1075758
3VClLWqNn80Llv0PJOsKgr,24,11,2017,1070826
3whrwq4DtvucphBPUogRuJ,24,11,2017,1070081
7EI6Iki24tBHAMxtb4xQN2,24,11,2017,1043300
0qYTZCo5Bwh1nsUFGZP3zn,24,11,2017,1029738
693iqPOQvhI7PobtR8CC8v,24,11,2017,1029345
7m9OqQk4RVRkw9JJdeAw96,24,11,2017,1026594
5TysCiZtv1HnSWcTcUFusI,24,11,2017,1013696
6RUKPb4LETWmmr3iAEQktW,24,11,2017,1006521
0CcQNd8CINkwQfe1RDtGV6,24,11,2017,989492
5CtI0qwDJkDQGwXD1H1cLb,24,11,2017,978073
4lESS6vuruP6a79KWRaQou,24,11,2017,970213
1XRgIKC5TPwo7nWGyKqgG0,24,11,2017,968952
2cnKEkpVUSV4wnjQiTWfH6,24,11,2017,955597
0JcNysfWVWaMS7R6vzGB2k,24,11,2017,952121
5bcTCxgc7xVfSaMV3RuVke,24,11,2017,948237
0lJCqIx5BhZtf6QtYI2fbv,24,11,2017,944904
79cuOz3SPQTuFrp8WgftAu,24,11,2017,939526
2z4pcBLQXF2BXKFvd0BuB6,24,11,2017,904071
7Ed6BkggCS2KaKY5YlINaF,24,11,2017,903137
6WbADFqMvR8N5u0BvtsWQE,24,11,2017,879207
5u6vkDnOyaf8LsteDAj2ub,24,11,2017,877252
1yxgsra98r3qAtxqiGZPiX,24,11,2017,876946
6gBFPUFcJLzWGx4lenP6h2,24,11,2017,857160
4v094LQ9eF10k2O2Te2ngK,24,11,2017,851407
1OAh8uOEOvTDqkKFsKksCi,24,11,2017,844820
7y9iMe8SOB6z3NoHE2OfXl,24,11,2017,832434
33bnxcjePIkcmNjEFTJX0l,24,11,2017,827379
6NWl2m8asvH83xjuXVNsuG,24,11,2017,823758
1Qg9jWGDkKAGZXj5v2OG59,24,11,2017,823283
5uCax9HTNlzGybIStD3vDh,24,11,2017,815500
2Za1AlJNvksouPPWbXpR2X,24,11,2017,814307
7krbSH3rd8lhIZvuzTV3Bl,24,11,2017,813217
6uFsE1JgZ20EXyU0JQZbUR,24,11,2017,806691
6EpRaXYhGOB3fj4V2uDkMJ,24,11,2017,803549
0NiXXAI876aGImAd6rTj8w,24,11,2017,797964
152lZdxL1OR0ZMW6KquMif,24,11,2017,794884
0Wv5wuenRLI3BcwgT3HPIP,24,11,2017,793765
2FRnf9qhLbvw8fu4IBXx78,24,11,2017,789394
5yuShbu70mtHXY0yLzCQLQ,24,11,2017,774354
3DXncPQOG4VBw3QHh3S817,24,11,2017,764075
5PB8zB1MOZASboLquvinMF,24,11,2017,759612
7MHN1aCFtLXjownGhvEQlF,24,11,2017,758761
4aWmUDTfIPGksMNLV2rQP2,24,11,2017,749191
1x5sYLZiu9r5E43kMlt9f8,24,11,2017,744575
7wGoVu4Dady5GV0Sv4UIsx,25,11,2017,5314652
0ofbQMrRDsUaVKq2mGLEAb,25,11,2017,4459314
2ekn2ttSfGqwhhate0LSR0,25,11,2017,3557743
7EmGUiUaOSGDnUUQUDrOXC,25,11,2017,3427395
0tgVpDi06FyKpA1z0VMD4v,25,11,2017,3316227
43ZyHQITOjhciSUUNPVRHc,25,11,2017,3286644
3hBBKuWJfxlIlnd9QFoC8k,25,11,2017,3016590
1mXVgsBdtIVeCLJnSnmtdV,25,11,2017,2981626
1zsG4eaZmkA1dvjDDsAGLK,25,11,2017,2774559
6mrKP2jyIQmM0rw6fQryjr,25,11,2017,2687953
7vGuf3Y35N4wmASOKLUVVU,25,11,2017,2654571
1j4kHkkpqZRBwE0A4CN4Yv,25,11,2017,2631620
75ZvA4QfFiZvzhj2xkaWAh,25,11,2017,2235570
7qiZfU4dY1lWllzX7mPBI3,25,11,2017,2025515
32DGGj6KlNuBr6WaqRxpxi,25,11,2017,1981732
5Z3GHaZ6ec9bsiI5BenrbY,25,11,2017,1978910
5tz69p7tJuGPeMGwNTxYuV,25,11,2017,1951672
6Za3190Sbw39BBC77WSS1C,25,11,2017,1927789
0Zbbxnx4SGGHoIow4PpISP,25,11,2017,1889568
5AEtlRudpgdT5FtNiuly6Y,25,11,2017,1846397
5hcisvFMidkMJlElTO9Qmw,25,11,2017,1780083
0tKcYR2II1VCQWT79i5NrW,25,11,2017,1768914
2rb5MvYT7ZIxbKW5hfcHx8,25,11,2017,1713396
2OALaHcDdKkjYEpAr0Qzab,25,11,2017,1702662
7GX5flRQZVHRAGd6B4TmDO,25,11,2017,1696983
3B54sVLJ402zGa6Xm4YGNe,25,11,2017,1669709
1m69ELEgE6k5ZWsap40ozt,25,11,2017,1666748
2fQrGHiQOvpL9UgPvtYy6G,25,11,2017,1647112
6QgjcU0zLnzq5OrUoSZ3OK,25,11,2017,1623988
42CeaId2XNlxugDvyqHfDf,25,11,2017,1608384
3a1lNhkSLSkpJE4MSHpDu9,25,11,2017,1577100
7JNh1cfm0eXjqFVOzKLyau,25,11,2017,1545258
0bYg9bo50gSsH3LtXe2SQn,25,11,2017,1535907
6De0lHrwBfPfrhorm9q1Xl,25,11,2017,1501204
2xmrfQpmS2iJExTlklLoAL,25,11,2017,1476815
3m660poUr1chesgkkjQM7P,25,11,2017,1467030
7iDa6hUg2VgEL1o1HjmfBn,25,11,2017,1455456
2nUJvBO87SkxCViQsLc9Zr,25,11,2017,1452539
3Ga6eKrUFf12ouh9Yw3v2D,25,11,2017,1419570
70lnL3QaSOIIyMa2X9aVRL,25,11,2017,1393921
4dVpf9jZjcORqGTLUaeYj9,25,11,2017,1393380
2Xqd0wUttjueBfdcltADOv,25,11,2017,1375850
5b2QnYcT9rQIkhRWt4HztQ,25,11,2017,1354665
7sO5G9EABYOXQKNPNiE9NR,25,11,2017,1334514
7fwXWKdDNI5IutOMc5OKYw,25,11,2017,1311760
4iLqG9SeJSnt0cSPICSjxv,25,11,2017,1295789
7nZmah2llfvLDiUjm0kiyz,25,11,2017,1273691
1YZfcVLbbJwfizR5cDOp3q,25,11,2017,1244770
1wjzFQodRWrPcQ0AnYnvQ9,25,11,2017,1238283
0CokSRCu5hZgPxcZBaEzVE,25,11,2017,1234767
7ofxPmTNMj2GP07g1VZa0O,25,11,2017,1153824
3VClLWqNn80Llv0PJOsKgr,25,11,2017,1135511
3whrwq4DtvucphBPUogRuJ,25,11,2017,1131041
0Qh38w01QRXK6KHIv0e3hb,25,11,2017,1121560
2771LMNxwf62FTAdpJMQfM,25,11,2017,1113284
693iqPOQvhI7PobtR8CC8v,25,11,2017,1105618
3PEgB3fkiojxms35ntsTgs,25,11,2017,1100055
7KXjTSCq5nL1LoYtL7XAwS,25,11,2017,1077349
5TysCiZtv1HnSWcTcUFusI,25,11,2017,1072580
0qYTZCo5Bwh1nsUFGZP3zn,25,11,2017,1070117
7EI6Iki24tBHAMxtb4xQN2,25,11,2017,1062487
5yFSF6qQA1rcLsQRnBsZgb,25,11,2017,1045903
4lESS6vuruP6a79KWRaQou,25,11,2017,1043888
1XRgIKC5TPwo7nWGyKqgG0,25,11,2017,1025156
5CtI0qwDJkDQGwXD1H1cLb,25,11,2017,1012317
0JcNysfWVWaMS7R6vzGB2k,25,11,2017,999499
2cnKEkpVUSV4wnjQiTWfH6,25,11,2017,994322
7m9OqQk4RVRkw9JJdeAw96,25,11,2017,993107
6RUKPb4LETWmmr3iAEQktW,25,11,2017,988153
0CcQNd8CINkwQfe1RDtGV6,25,11,2017,986460
2FRnf9qhLbvw8fu4IBXx78,25,11,2017,960775
0lJCqIx5BhZtf6QtYI2fbv,25,11,2017,957089
79cuOz3SPQTuFrp8WgftAu,25,11,2017,945224
5bcTCxgc7xVfSaMV3RuVke,25,11,2017,917406
2z4pcBLQXF2BXKFvd0BuB6,25,11,2017,916278
33bnxcjePIkcmNjEFTJX0l,25,11,2017,871101
1yxgsra98r3qAtxqiGZPiX,25,11,2017,867372
5u6vkDnOyaf8LsteDAj2ub,25,11,2017,863673
7Ed6BkggCS2KaKY5YlINaF,25,11,2017,861788
7y9iMe8SOB6z3NoHE2OfXl,25,11,2017,854363
6gBFPUFcJLzWGx4lenP6h2,25,11,2017,850808
6WbADFqMvR8N5u0BvtsWQE,25,11,2017,848173
1OAh8uOEOvTDqkKFsKksCi,25,11,2017,841689
1Qg9jWGDkKAGZXj5v2OG59,25,11,2017,823728
4v094LQ9eF10k2O2Te2ngK,25,11,2017,818879
2Za1AlJNvksouPPWbXpR2X,25,11,2017,817592
6EpRaXYhGOB3fj4V2uDkMJ,25,11,2017,813138
6uFsE1JgZ20EXyU0JQZbUR,25,11,2017,807050
0NiXXAI876aGImAd6rTj8w,25,11,2017,803925
6NWl2m8asvH83xjuXVNsuG,25,11,2017,802220
0Wv5wuenRLI3BcwgT3HPIP,25,11,2017,797737
152lZdxL1OR0ZMW6KquMif,25,11,2017,797552
4aWmUDTfIPGksMNLV2rQP2,25,11,2017,796512
5uCax9HTNlzGybIStD3vDh,25,11,2017,792834
7MHN1aCFtLXjownGhvEQlF,25,11,2017,787455
5TmZYdHW6HJ9gt7Aokuql5,25,11,2017,772261
3DXncPQOG4VBw3QHh3S817,25,11,2017,769278
22eADXu8DfOAUEDw4vU8qy,25,11,2017,766309
5PB8zB1MOZASboLquvinMF,25,11,2017,755243
5yuShbu70mtHXY0yLzCQLQ,25,11,2017,752402
7wGoVu4Dady5GV0Sv4UIsx,26,11,2017,4771396
0ofbQMrRDsUaVKq2mGLEAb,26,11,2017,3992775
2ekn2ttSfGqwhhate0LSR0,26,11,2017,3150556
7EmGUiUaOSGDnUUQUDrOXC,26,11,2017,3145743
0tgVpDi06FyKpA1z0VMD4v,26,11,2017,3114614
43ZyHQITOjhciSUUNPVRHc,26,11,2017,2933083
1mXVgsBdtIVeCLJnSnmtdV,26,11,2017,2805969
3hBBKuWJfxlIlnd9QFoC8k,26,11,2017,2721552
6mrKP2jyIQmM0rw6fQryjr,26,11,2017,2451560
7vGuf3Y35N4wmASOKLUVVU,26,11,2017,2397613
1j4kHkkpqZRBwE0A4CN4Yv,26,11,2017,2373217
1zsG4eaZmkA1dvjDDsAGLK,26,11,2017,2357793
75ZvA4QfFiZvzhj2xkaWAh,26,11,2017,2142546
5Z3GHaZ6ec9bsiI5BenrbY,26,11,2017,1880245
32DGGj6KlNuBr6WaqRxpxi,26,11,2017,1833904
7qiZfU4dY1lWllzX7mPBI3,26,11,2017,1810001
5tz69p7tJuGPeMGwNTxYuV,26,11,2017,1792206
5AEtlRudpgdT5FtNiuly6Y,26,11,2017,1727006
0bYg9bo50gSsH3LtXe2SQn,26,11,2017,1699312
6Za3190Sbw39BBC77WSS1C,26,11,2017,1684626
0Zbbxnx4SGGHoIow4PpISP,26,11,2017,1665540
0tKcYR2II1VCQWT79i5NrW,26,11,2017,1590181
5hcisvFMidkMJlElTO9Qmw,26,11,2017,1586515
42CeaId2XNlxugDvyqHfDf,26,11,2017,1575311
7GX5flRQZVHRAGd6B4TmDO,26,11,2017,1563444
2fQrGHiQOvpL9UgPvtYy6G,26,11,2017,1521331
3B54sVLJ402zGa6Xm4YGNe,26,11,2017,1498174
2rb5MvYT7ZIxbKW5hfcHx8,26,11,2017,1481281
2OALaHcDdKkjYEpAr0Qzab,26,11,2017,1479589
3a1lNhkSLSkpJE4MSHpDu9,26,11,2017,1464903
1m69ELEgE6k5ZWsap40ozt,26,11,2017,1453035
6QgjcU0zLnzq5OrUoSZ3OK,26,11,2017,1446073
2xmrfQpmS2iJExTlklLoAL,26,11,2017,1387667
7iDa6hUg2VgEL1o1HjmfBn,26,11,2017,1383515
3m660poUr1chesgkkjQM7P,26,11,2017,1357626
7JNh1cfm0eXjqFVOzKLyau,26,11,2017,1352630
4dVpf9jZjcORqGTLUaeYj9,26,11,2017,1309057
6De0lHrwBfPfrhorm9q1Xl,26,11,2017,1297184
2Xqd0wUttjueBfdcltADOv,26,11,2017,1278145
3Ga6eKrUFf12ouh9Yw3v2D,26,11,2017,1277215
2nUJvBO87SkxCViQsLc9Zr,26,11,2017,1275171
7sO5G9EABYOXQKNPNiE9NR,26,11,2017,1261826
5b2QnYcT9rQIkhRWt4HztQ,26,11,2017,1188974
70lnL3QaSOIIyMa2X9aVRL,26,11,2017,1183838
4iLqG9SeJSnt0cSPICSjxv,26,11,2017,1180838
1YZfcVLbbJwfizR5cDOp3q,26,11,2017,1165364
1wjzFQodRWrPcQ0AnYnvQ9,26,11,2017,1163186
7nZmah2llfvLDiUjm0kiyz,26,11,2017,1122675
0CokSRCu5hZgPxcZBaEzVE,26,11,2017,1097951
7fwXWKdDNI5IutOMc5OKYw,26,11,2017,1086601
2FRnf9qhLbvw8fu4IBXx78,26,11,2017,1083929
3whrwq4DtvucphBPUogRuJ,26,11,2017,1040958
2771LMNxwf62FTAdpJMQfM,26,11,2017,1001412
7KXjTSCq5nL1LoYtL7XAwS,26,11,2017,996817
7ofxPmTNMj2GP07g1VZa0O,26,11,2017,984938
7m9OqQk4RVRkw9JJdeAw96,26,11,2017,977780
3VClLWqNn80Llv0PJOsKgr,26,11,2017,969464
7EI6Iki24tBHAMxtb4xQN2,26,11,2017,962607
693iqPOQvhI7PobtR8CC8v,26,11,2017,950771
0Qh38w01QRXK6KHIv0e3hb,26,11,2017,942359
3PEgB3fkiojxms35ntsTgs,26,11,2017,939109
1XRgIKC5TPwo7nWGyKqgG0,26,11,2017,938555
5yFSF6qQA1rcLsQRnBsZgb,26,11,2017,932529
0qYTZCo5Bwh1nsUFGZP3zn,26,11,2017,917579
5TysCiZtv1HnSWcTcUFusI,26,11,2017,911914
0CcQNd8CINkwQfe1RDtGV6,26,11,2017,905524
4lESS6vuruP6a79KWRaQou,26,11,2017,901200
5CtI0qwDJkDQGwXD1H1cLb,26,11,2017,893992
6RUKPb4LETWmmr3iAEQktW,26,11,2017,893394
2cnKEkpVUSV4wnjQiTWfH6,26,11,2017,860918
79cuOz3SPQTuFrp8WgftAu,26,11,2017,856303
